p1,p2,l1,l2,hard_classes,soft_a,soft_b,soft_c,soft_d
0.74300179063315452,0.18603113403527827,0,0,0,0.21245400000000003,0.048546,0.601546,0.137454
0.25683169988949839,0.62200009865285888,0,0,0,0.281232,0.462768,0.096768,0.159232
0.91302929527126175,0.89400002154299962,1,1,3,0.009221999999999994,0.07777799999999997,0.09677799999999999,0.816222
0.1190040467641551,0.4180000002961648,0,0,0,0.512742,0.368258,0.069258,0.049741999999999995
0.24011501891610113,0.88900000000780333,1,1,3,0.08458199999999999,0.677418,0.026417999999999997,0.211582
0.35120035855810683,0.6030386635531757,0,1,1,0.257653,0.391347,0.139347,0.21165299999999998
0.30104794588331746,0.62201523963187044,0,0,0,0.264222,0.43477800000000005,0.11377799999999999,0.187222
0.71097221451642501,0.8330000000000003,0,1,1,0.048430000000000015,0.24157,0.11857000000000002,0.5914299999999999
0.19168784662657595,0.98700552777294526,0,1,1,0.010517000000000009,0.7984829999999999,0.002483000000000002,0.188517
0.39941129169911604,0.1350292263470618,1,0,2,0.519865,0.081135,0.345135,0.053865
0.55202668818794365,0.79300000004560167,0,0,0,0.09273599999999997,0.35526399999999997,0.11426399999999999,0.43773600000000007
0.75424377439878909,0.6180000008287958,1,1,3,0.093972,0.152028,0.288028,0.465972
0.2321314610593439,0.40001880641343845,0,1,1,0.4608,0.30720000000000003,0.1392,0.09280000000000001
0.090442160345918635,0.303004303615237,0,0,0,0.6342700000000001,0.27573,0.06273000000000001,0.02727
0.6131054540510531,0.50915153010479941,1,0,2,0.190017,0.19698300000000002,0.300983,0.312017
0.52705500175951681,0.064000000000000001,1,0,2,0.44366399999999995,0.030336,0.492336,0.033664
0.45013187454838577,0.53911002197784252,0,1,1,0.25355,0.29645000000000005,0.20745,0.24255000000000002
0.85705857948008946,0.57000573954809763,1,0,2,0.06149000000000002,0.08151,0.36851000000000006,0.4884899999999999
0.60022623353659588,0.47799999999999998,1,1,3,0.209322,0.19167800000000002,0.312678,0.28632199999999997
0.025124410932033756,0.3470084994412605,0,0,0,0.637328,0.338672,0.015672000000000002,0.008328
0.46909964759003442,0.6970012655417771,0,1,1,0.16119600000000003,0.370804,0.14180400000000004,0.326196
0.20914338325006346,0.19511216704099882,0,0,0,0.636755,0.15424500000000002,0.16824499999999998,0.040755
0.015096546006755328,0.6850000001202351,0,1,1,0.31027499999999997,0.674725,0.004724999999999999,0.010275000000000001
0.94775089753855934,0.89000209313450196,1,1,3,0.0058300000000000044,0.047170000000000045,0.10416999999999998,0.84283
0.17202448394773112,0.36200002951183324,0,0,0,0.5282640000000001,0.299736,0.10973599999999999,0.06226399999999999
0.9730630411157698,0.78705486371340716,1,1,3,0.005751000000000004,0.02124900000000002,0.20724899999999996,0.765751
0.61987656991675821,0.11318704899132187,1,0,2,0.337947,0.043053,0.549053,0.069947
0.03356192998471641,0.013000000031693115,0,0,0,0.954429,0.012570999999999999,0.032571,0.000429
0.14963386937381332,0.17100845688898303,0,0,0,0.7063079999999999,0.14569200000000002,0.12269199999999998,0.025308
0.93470620743307442,0.26800000119634754,1,1,3,0.04831199999999996,0.01768799999999999,0.6836880000000001,0.25031200000000003
0.54400074202315796,0.013000000000000013,1,0,2,0.45007199999999997,0.005927999999999999,0.5369280000000001,0.007072
0.054089866629241215,0.80325189032687905,0,0,0,0.18695299999999995,0.762047,0.010046999999999997,0.040952999999999996
0.011001116287898351,0.26100534243109336,0,0,0,0.7308709999999999,0.258129,0.008128999999999999,0.002871
0.65699279061437732,0.49300001742778804,0,0,0,0.17440799999999998,0.169592,0.332592,0.32340800000000003
0.63617831725997342,0.31100000000036743,1,1,3,0.250796,0.113204,0.43820400000000004,0.197796
0.39811000246913281,0.27502054056634401,0,0,0,0.43644999999999995,0.16555,0.28855000000000003,0.10945000000000002
0.77114992487479617,0.098000000010316807,1,0,2,0.206558,0.022442,0.695442,0.075558
0.15858431496356906,0.49001575681772269,1,1,3,0.42993,0.41307,0.08007,0.07693
0.44636127589310914,0.38401155109255208,0,1,1,0.34187999999999996,0.21311999999999998,0.27412,0.17088
0.18318069953295249,0.53504682684554372,0,0,0,0.37990499999999994,0.437095,0.08509499999999999,0.097905
0.62008914339925625,0.59900000000302223,1,0,2,0.15238000000000002,0.22762,0.24862,0.37138
0.056262360043611882,0.97303621249365435,0,1,1,0.02548800000000002,0.9185119999999999,0.0015120000000000014,0.054488
0.9400711931334248,0.44700000002473694,1,1,3,0.03318000000000003,0.026820000000000024,0.51982,0.42018
0.20556335037488402,0.039000069524820047,0,0,0,0.763995,0.031005,0.19700499999999999,0.007995
0.3270495749389164,0.69704385776435029,1,1,3,0.20391900000000004,0.469081,0.09908100000000002,0.22791899999999998
0.22807212710004066,0.47500000422881555,0,0,0,0.40530000000000005,0.36669999999999997,0.11970000000000001,0.1083
0.88700123475703274,0.51100050083664805,1,1,3,0.055256999999999994,0.057742999999999996,0.433743,0.453257
0.91262750072333343,0.21600000000707117,1,0,2,0.06899199999999997,0.019007999999999994,0.7150080000000001,0.196992
0.7000186779653087,0.6042653081889523,1,1,3,0.11880000000000002,0.18120000000000003,0.2772,0.42279999999999995
0.26320632301816338,0.32500000860341138,1,1,3,0.497475,0.23952500000000002,0.17752500000000002,0.08547500000000001
0.88500024595045546,0.83906941195615337,1,1,3,0.018515000000000004,0.09648499999999999,0.14248500000000003,0.7425149999999999
0.080764239317827932,0.67000014532357588,0,1,1,0.3036,0.6164000000000001,0.026399999999999996,0.0536
0.76424624494981308,0.50901404281525953,1,0,2,0.11587599999999999,0.120124,0.375124,0.388876
0.15902072265017986,0.27600000760492172,0,0,0,0.608884,0.23211600000000002,0.115116,0.043884000000000006
0.35626335395025427,0.16917928039054755,0,0,0,0.535164,0.10883600000000002,0.295836,0.060164
0.62421618953104208,0.41207417201382834,1,0,2,0.22108800000000003,0.154912,0.36691200000000007,0.257088
0.90030768869514655,0.82900017586356434,1,1,3,0.0171,0.08289999999999997,0.15390000000000004,0.7461
0.57000942832335943,0.99601929794517585,0,1,1,0.0017200000000000017,0.42828000000000005,0.0022800000000000016,0.56772
0.51696423818851989,0.072298992339937099,0,0,0,0.45008000000000004,0.03492,0.47792,0.037079999999999995
0.76500171263011718,0.50800004802995857,1,1,3,0.11561999999999999,0.11938,0.37638,0.38862
0.43750011574232067,0.35000003648749667,0,1,1,0.36595,0.19704999999999998,0.28405,0.15295
0.12730136054086075,0.69100000001226902,0,1,1,0.269757,0.603243,0.03924300000000001,0.08775699999999999
0.05922362714961589,0.40899999999999997,0,0,0,0.556131,0.384869,0.034869,0.024130999999999996
0.77298980356851588,0.63800000000002455,1,1,3,0.08253599999999998,0.14546399999999998,0.279464,0.49253600000000003
0.430236045516246,0.19600079488459574,1,0,2,0.459084,0.111916,0.344916,0.084084
0.65400447002300055,0.83336959153233681,0,1,1,0.05778200000000001,0.288218,0.10921800000000002,0.544782
0.74200464036177349,0.75100000000123712,1,1,3,0.06424200000000001,0.193758,0.184758,0.557242
0.13533160534692873,0.90700001471331237,0,1,1,0.08044499999999997,0.784555,0.012554999999999997,0.12244500000000001
0.70919624293291617,0.017000004147892163,1,0,2,0.28605300000000006,0.004947000000000001,0.696947,0.012053
0.5770114308583203,0.72000000000000008,0,0,0,0.11844000000000002,0.30456,0.16156,0.41544
0.25823750363184594,0.03106163190838003,0,0,0,0.718998,0.023001999999999998,0.250002,0.007998
0.20902116615299901,0.60318987705982963,0,0,0,0.31402700000000006,0.476973,0.082973,0.126027
0.66819355810288217,0.64600643008699099,1,1,3,0.11752799999999998,0.21447199999999997,0.236472,0.431528
0.61761265383592523,0.75737681405378765,1,1,3,0.093069,0.289931,0.14993099999999998,0.467069
0.9679563195694153,0.071000000000000008,1,0,2,0.030657000000000028,0.0023430000000000018,0.898343,0.068657
0.31245610981979222,0.58700000327054014,0,1,1,0.284144,0.40385599999999994,0.128856,0.183144
0.060203135906544171,0.73300000003481103,0,0,0,0.25098,0.68902,0.01602,0.04398
0.64509918227834462,0.00040975360558184932,0,0,0,0.355,0.0,0.645,0.0
0.091087563313217088,0.71200163010206352,0,0,0,0.261792,0.647208,0.026208000000000002,0.06479199999999999
0.6766039603908135,0.4280164408059029,1,0,2,0.185328,0.138672,0.38667200000000007,0.28932800000000003
0.56516736529935108,0.76519141394735435,0,1,1,0.10222500000000001,0.33277500000000004,0.13277499999999998,0.43222499999999997
0.96540846342696607,0.53600000000002745,1,0,2,0.016240000000000015,0.018760000000000016,0.44775999999999994,0.51724
0.58101335335525506,0.66900000000007975,0,1,1,0.138689,0.28031100000000003,0.19231099999999995,0.388689
0.51139523659376873,0.89100000403406332,0,1,1,0.053300999999999994,0.435699,0.05569899999999999,0.455301
0.55770536676908711,0.46205688572747566,1,1,3,0.238334,0.204666,0.29966600000000004,0.25733400000000006
0.96907882495649611,0.17200145937785261,1,0,2,0.025668000000000024,0.005332000000000004,0.802332,0.16666799999999998
0.13002832381495141,0.50400204374076341,0,0,0,0.43152,0.43848,0.06448,0.06552000000000001
0.63700824151214375,0.027006818547829874,1,0,2,0.353199,0.009800999999999999,0.619801,0.017199
0.16013561751906044,0.10305340963433965,1,0,2,0.75348,0.08651999999999999,0.14352,0.016479999999999998
0.40800850707614233,0.12300000354156926,0,0,0,0.5191840000000001,0.072816,0.35781599999999997,0.050184
0.58180808948952356,0.8121447291482824,1,1,3,0.07877199999999998,0.34022800000000003,0.10922799999999996,0.471772
0.79901370724196075,0.07300000509290494,1,0,2,0.18632699999999996,0.014672999999999995,0.740673,0.058327
0.26352846457183282,0.2910000026781191,0,0,0,0.522533,0.214467,0.18646700000000002,0.076533
0.47512253383824166,0.076000000006490709,0,0,0,0.48602400000000007,0.039976,0.437976,0.036024
0.55211449492523135,0.41600001481881321,1,0,2,0.26163200000000003,0.18636799999999998,0.32236800000000004,0.229632
0.89901198622884804,0.70400000000000407,1,1,3,0.029896,0.07110399999999999,0.26610400000000006,0.632896
0.44800285371247001,0.090000000002934774,1,0,2,0.5023200000000001,0.04968,0.40768000000000004,0.04032
0.34400618780579134,0.79200000036085716,1,1,3,0.13644799999999999,0.519552,0.07155199999999998,0.27244799999999997
0.39300446652758314,0.14207385502659825,0,0,0,0.520806,0.08619399999999999,0.337194,0.055805999999999994
0.58135163114505861,0.17001288326117089,1,0,2,0.34777,0.07123000000000002,0.48222999999999994,0.09877
0.5746179820907279,0.81100221098895009,1,1,3,0.08051399999999999,0.34548600000000007,0.10848599999999996,0.465514
0.81422321733040248,0.50800000050186311,1,1,3,0.09200400000000003,0.09499600000000002,0.39999599999999996,0.413004
0.79405373772718324,0.024000000000000056,1,0,2,0.20105599999999996,0.004943999999999999,0.774944,0.019056
0.074000656022749994,0.75100000000000056,0,1,1,0.230574,0.695426,0.018425999999999998,0.055574
0.3474525562225847,0.8470001127047514,0,1,1,0.09990900000000003,0.553091,0.053091000000000006,0.293909
0.05264603937999629,0.26700000000000002,0,0,0,0.6956169999999999,0.253383,0.037383,0.013617
0.88161189426139963,0.91907039742737406,1,1,3,0.009638999999999995,0.109361,0.07136099999999997,0.809639
0.42426949001281172,0.73599999999999999,0,0,0,0.15206400000000003,0.42393600000000004,0.11193600000000001,0.312064
0.68500788525373901,0.51929579759645994,1,1,3,0.15151499999999996,0.163485,0.32948500000000003,0.355515
0.52401674068486059,0.81100000569344532,1,0,2,0.08996399999999997,0.386036,0.09903599999999997,0.42496400000000006
0.59128147714026114,0.84299999999999997,0,0,0,0.06421300000000002,0.344787,0.09278700000000001,0.49821299999999996
0.58156964416869095,0.83203212385613212,1,1,3,0.07039200000000002,0.34860800000000003,0.09760800000000001,0.48339199999999993
0.17800543943960712,0.13100054161797334,0,0,0,0.714318,0.10768200000000001,0.154682,0.023318
0.40600634505436772,0.023000000027913289,0,1,1,0.5803379999999999,0.013661999999999999,0.396662,0.009338
0.11300440187728569,0.39100000079898284,0,0,0,0.540183,0.34681700000000004,0.068817,0.044183
0.77901815492404647,0.52200000000000002,0,1,1,0.10563799999999998,0.11536199999999999,0.37236199999999997,0.40663800000000005
0.22737289279267192,0.51400016768144463,1,1,3,0.375678,0.397322,0.110322,0.116678
0.83662672083971257,0.32300095120975375,0,1,1,0.11102800000000003,0.05297200000000001,0.565972,0.270028
0.76501882142524635,0.10700000181900715,1,0,2,0.210748,0.025251999999999997,0.682252,0.081748
0.81491983784744726,0.62100021573174757,1,1,3,0.07049400000000001,0.11550600000000004,0.308506,0.505494
0.57108294883917654,0.55700000073971101,1,0,2,0.19049,0.23951000000000006,0.25250999999999996,0.31749
0.47953346070122066,0.76300000000117263,0,1,1,0.123714,0.39828600000000003,0.11328599999999998,0.364714
0.74864735426667928,0.72900591533289727,1,1,3,0.068563,0.184437,0.202437,0.544563
0.26604060684709846,0.99200000002248456,1,1,3,0.005872000000000005,0.728128,0.002128000000000002,0.263872
0.56644832484748797,0.316,1,0,2,0.296856,0.13714400000000002,0.38714399999999993,0.178856
0.10001620224628661,0.68502646737820083,0,1,1,0.2835,0.6165,0.03149999999999999,0.0685
0.10901759836125019,0.036999999999999998,0,0,0,0.8580329999999999,0.032966999999999996,0.10496699999999999,0.004033
0.8350354918315861,0.54300591497665129,1,0,2,0.07540500000000001,0.08959500000000002,0.38159499999999996,0.453405
0.020372562002952056,0.81100000000108108,0,1,1,0.18521999999999994,0.79478,0.003779999999999999,0.016220000000000002
0.8931036750638951,0.054000189791092758,1,0,2,0.10122199999999998,0.005777999999999999,0.8447779999999999,0.048222
0.58600486724006529,0.094000020346804561,1,0,2,0.37508400000000003,0.038916000000000006,0.5309159999999999,0.055083999999999994
0.62014832098284134,0.56202544846288227,1,1,3,0.167316,0.214684,0.270684,0.347316
0.21605231047277254,0.29350550170467571,0,0,0,0.5542880000000001,0.229712,0.15271200000000001,0.063288
0.54500155957086127,0.26917548571522754,1,1,3,0.332605,0.122395,0.398395,0.146605
0.3490124159594824,0.99000000170824454,1,1,3,0.006510000000000006,0.64449,0.003490000000000003,0.34551
0.40815701241406027,0.97200000000000497,0,1,1,0.016576000000000018,0.575424,0.011424000000000009,0.396576
0.37072301004856967,0.78500000332762743,0,1,1,0.13545,0.49455000000000005,0.07954999999999998,0.29045
0.46728631581968455,0.88200000000000001,1,1,3,0.06289399999999999,0.4701059999999999,0.055106,0.41189400000000004
0.93400746570833248,0.055000000000014974,1,0,2,0.062369999999999946,0.003629999999999997,0.88263,0.051370000000000006
0.41508807481187454,0.17101413866947582,1,0,2,0.4849649999999999,0.100035,0.344035,0.070965
0.49905051173655429,0.84417637584591365,1,0,2,0.07815600000000002,0.422844,0.07784400000000001,0.421156
0.75007010613899927,0.62001472846289618,1,1,3,0.095,0.155,0.28500000000000003,0.46499999999999997
0.35133785057296857,0.83800000033177702,1,1,3,0.10513800000000002,0.543862,0.05686200000000001,0.29413799999999996
0.15227932398958005,0.055003359005189947,0,0,0,0.80136,0.04664,0.14364,0.00836
0.90293085555480235,0.70500000000050678,0,1,1,0.0295,0.07049999999999998,0.26550000000000007,0.6345
0.66312362483846432,0.62600313167155897,1,0,2,0.12603799999999998,0.21096199999999998,0.24796200000000002,0.415038
0.86702777533535125,0.8232455560594385,1,1,3,0.023541000000000006,0.109459,0.15345900000000004,0.713541
0.22708597862529456,0.27103578948368923,0,0,0,0.563517,0.20948300000000003,0.165483,0.06151700000000001
0.25125693296272184,0.9660009429064037,0,1,1,0.025466000000000023,0.723534,0.008534000000000007,0.242466
0.624908182539471,0.811000002328091,1,1,3,0.07106399999999997,0.30493600000000004,0.11793599999999997,0.5060640000000001
0.41108792979448261,0.2431500561151213,0,0,0,0.44646199999999997,0.142538,0.311538,0.099462
0.83600881432295637,0.99800001963741647,0,1,1,0.0003280000000000004,0.16367200000000004,0.0016720000000000014,0.834328
0.46204222597352523,0.98700006866119261,0,1,1,0.006994000000000006,0.531006,0.006006000000000005,0.455994
0.38503582316663126,0.41700132103845305,1,0,2,0.35854499999999995,0.256455,0.224455,0.160545
0.91206423154643101,0.60900002237371387,1,0,2,0.03440799999999999,0.05359199999999998,0.356592,0.555408
0.60307418367453158,0.84525349023531848,0,1,1,0.06153500000000001,0.335465,0.093465,0.509535
0.61905711274168596,0.54100000016643557,1,0,2,0.17487899999999998,0.20612100000000003,0.28412099999999996,0.33487900000000004
0.8270755955192951,0.3750000006058532,1,0,2,0.10812500000000003,0.06487500000000002,0.516875,0.310125
0.78346115089111623,0.42412572415309285,1,1,3,0.12499199999999999,0.09200799999999998,0.4510080000000001,0.331992
0.9483707057188806,0.38500078044650748,1,0,2,0.03198000000000003,0.020020000000000017,0.58302,0.36497999999999997
0.70201921350011054,0.8500000148576724,1,0,2,0.04470000000000001,0.2533,0.1053,0.5966999999999999
0.53333572433257903,0.36200000000093902,0,1,1,0.297946,0.16905399999999998,0.340054,0.192946
0.94600222995786643,0.39100565567063872,1,1,3,0.032886000000000026,0.021114000000000018,0.5761139999999999,0.369886
0.94801083826380916,0.93700550928502524,1,1,3,0.003276,0.048724000000000045,0.059723999999999944,0.888276
0.0012860591382839813,0.75600272954177061,0,1,1,0.244,0.756,0.0,0.0
0.76238012148106982,0.92700015686382709,0,1,1,0.017373999999999987,0.220626,0.05562599999999997,0.7063740000000001
0.65577917462515156,0.95500151524397381,1,1,3,0.015525000000000013,0.32947499999999996,0.02947500000000003,0.625525
0.45517658721171145,0.013000007729081093,1,0,2,0.5379149999999999,0.007084999999999998,0.449085,0.005915
0.42314169355734105,0.21010848838489246,0,0,0,0.456407,0.12059299999999999,0.33459300000000003,0.088407
0.29200001227681582,0.43901874227937909,1,0,2,0.39718799999999993,0.310812,0.16381199999999999,0.128188
0.53617063201670223,0.88500001660835736,0,1,1,0.05358999999999999,0.41241,0.06141,0.47259
0.48403939898555176,0.14200040977418774,0,0,0,0.442728,0.07327199999999999,0.415272,0.068728
0.99025432164839944,0.45600001264628759,1,1,3,0.005440000000000006,0.004560000000000004,0.53856,0.45144
0.033002732599203853,0.85400415980835487,0,1,1,0.141182,0.8258179999999999,0.004818000000000001,0.028182000000000002
0.2200172447236404,0.61925527985802131,0,1,1,0.29718,0.48282,0.08382,0.13618
0.16406824667542727,0.070082844848524173,0,0,0,0.77748,0.05852,0.15252,0.011480000000000002
0.82200003626136597,0.043044354082034747,0,0,0,0.17034600000000003,0.007654000000000001,0.786654,0.035345999999999995
0.25901896103776512,0.13300000000020679,0,0,0,0.642447,0.098553,0.224553,0.034447000000000005
0.61705958186397902,0.650000008565631,1,1,3,0.13405,0.24895,0.21594999999999998,0.40105
0.2423132910309552,0.4270000057601982,1,1,3,0.43605299999999997,0.324947,0.13694699999999999,0.10205299999999999
0.078789811282706609,0.41700144988564508,0,1,1,0.537526,0.384474,0.045473999999999994,0.032526
0.049334485948230755,0.14900000000000438,0,0,0,0.8093009999999999,0.141699,0.041699,0.007301
0.49309231367028911,0.71700020778564588,1,1,3,0.14348100000000003,0.363519,0.139519,0.353481
0.086023650579387517,0.64800269348197137,0,1,1,0.321728,0.592272,0.030271999999999997,0.055728
0.65319554255189682,0.75500000092227304,0,0,0,0.085015,0.26198499999999997,0.15998500000000002,0.49301500000000004
0.81541379585501472,0.36000000000000881,0,0,0,0.11904000000000003,0.06696000000000002,0.52096,0.29303999999999997
0.06600538542974331,0.4870111491340926,0,1,1,0.47914199999999996,0.454858,0.033858,0.032142000000000004
0.49904349035500073,0.025003153658389725,0,0,0,0.48945,0.01255,0.48555,0.012450000000000001
0.48608651375445316,0.2950000013082405,1,1,3,0.36237,0.15163,0.34263000000000005,0.14337
0.30003892621723766,0.67600007408072604,0,0,0,0.22679999999999995,0.4732,0.09719999999999998,0.2028
0.25123886780462312,0.31300002911462071,0,0,0,0.51525,0.23475000000000001,0.17175,0.07825
0.469148558228691,0.43200118832966355,1,0,2,0.30160800000000004,0.229392,0.266392,0.20260799999999998
0.25203228903038188,0.27000020982314538,1,0,2,0.54604,0.20196,0.18395999999999998,0.06804
0.88201854071260211,0.33258642108576253,1,1,3,0.07882399999999999,0.039176,0.5891759999999999,0.29282400000000003
0.22243528170708751,0.32205148406029366,0,0,0,0.527484,0.250516,0.15051599999999998,0.071484
0.91617232832478812,0.79500001097415884,1,0,2,0.01742499999999999,0.06757499999999997,0.18757499999999996,0.7274250000000001
0.579018212625521,0.036000000000119645,1,0,2,0.40584400000000004,0.015156000000000001,0.558156,0.020843999999999998
0.28355190222840243,0.85208332726418223,0,0,0,0.10611600000000003,0.6108840000000001,0.041884000000000005,0.24111599999999997
0.70022919097752856,0.21500004826151123,1,0,2,0.23550000000000004,0.0645,0.5495,0.1505
0.61419802276358215,0.58508923348807629,1,1,3,0.16019000000000003,0.22580999999999998,0.25481000000000004,0.35918999999999995
0.12401187983057867,0.34100925600553694,0,1,1,0.577284,0.29871600000000004,0.081716,0.042284
0.040728003852012237,0.82118998702359924,0,1,1,0.17184000000000005,0.78816,0.007160000000000002,0.03284
0.27919099202086189,0.88400000033967385,0,1,1,0.083752,0.638248,0.032248,0.24575200000000003
0.96681193951893174,0.041000001179892075,1,0,2,0.03260600000000003,0.0013940000000000014,0.9263939999999999,0.039606
0.12018848871236731,0.7220001092346866,0,1,1,0.24464000000000002,0.63536,0.03336,0.08664
0.98006402024182981,0.88500000000059909,1,1,3,0.0023000000000000017,0.017700000000000014,0.1127,0.8673
0.23058617558728184,0.080020877997350082,0,0,0,0.7084,0.0616,0.2116,0.0184
0.19272191100036909,0.15400002203499485,1,0,2,0.6835680000000001,0.124432,0.162432,0.029568
0.094136376947199993,0.9680000004824888,0,1,1,0.028992000000000028,0.877008,0.003008000000000003,0.090992
0.3732945227544931,0.98599999999999999,0,1,1,0.008778000000000008,0.618222,0.005222000000000004,0.367778
0.70805917901366844,0.96200253537941749,1,1,3,0.011096000000000012,0.28090400000000004,0.02690400000000002,0.6810959999999999
0.12800184189344185,0.087009543468976935,0,0,0,0.7961360000000001,0.075864,0.11686400000000001,0.011136
0.19163337832980132,0.80000035697297056,0,1,1,0.16179999999999994,0.6472,0.03819999999999999,0.15280000000000002
0.79100108911001221,0.92000009856132703,0,1,1,0.01671999999999999,0.19227999999999998,0.06327999999999998,0.72772
0.31500928071369338,0.29400000863819997,0,0,0,0.48361,0.20139,0.22238999999999998,0.09261
0.44300385212968318,0.062011370364274766,1,0,2,0.5224659999999999,0.034533999999999995,0.41553399999999996,0.027466
0.79610828096910713,0.19303068546275551,1,0,2,0.16462799999999994,0.03937199999999999,0.6423719999999999,0.15362800000000001
0.94450589829562204,0.011000257727968676,1,0,2,0.05538400000000005,0.0006160000000000006,0.9336159999999999,0.010384
0.96606984782537264,0.80700000013044848,1,1,3,0.0065620000000000045,0.027438000000000025,0.18643799999999994,0.779562
0.96011517473460062,0.87800000000038936,1,1,3,0.004880000000000004,0.03512000000000003,0.11711999999999999,0.84288
0.91100504126141246,0.0020000000000143037,1,0,2,0.08882199999999997,0.00017799999999999994,0.909178,0.001822
0.12400039769563055,0.6160000046262476,0,0,0,0.336384,0.539616,0.047616,0.076384
0.18221252091140058,0.73400099462401325,0,1,1,0.21812000000000004,0.6018800000000001,0.04788,0.13212
0.4870014143710043,0.29572383420234494,1,0,2,0.36166500000000007,0.151335,0.343335,0.143665
0.032244721962118354,0.5220000392530969,0,1,1,0.46270399999999995,0.505296,0.015295999999999999,0.016704
0.41995360985425378,0.11101642182912144,0,1,1,0.517398,0.064602,0.371602,0.046398
0.83922216117318038,0.71100503465122666,1,0,2,0.046529000000000015,0.11447100000000002,0.24247100000000002,0.596529
0.38915762724873232,0.81803297884690396,0,1,1,0.11138400000000002,0.500616,0.07061600000000003,0.317384
0.9290233052293928,0.77000000266212698,1,1,3,0.016329999999999987,0.05466999999999996,0.21367,0.71533
0.439201035251572,0.42803673979451928,0,0,0,0.320892,0.24010799999999996,0.25110800000000005,0.187892
0.94911119258310606,0.52736937764848535,1,0,2,0.02412300000000002,0.026877000000000026,0.44887699999999997,0.500123
0.15059111071429859,0.75500595258956127,0,1,1,0.20825,0.6417499999999999,0.03675,0.11324999999999999
0.46159868871924048,0.84700001246796819,1,1,3,0.082467,0.4565329999999999,0.07053300000000001,0.390467
0.25005250744605306,0.49906643627371999,0,0,0,0.37575000000000003,0.37424999999999997,0.12525,0.12475
0.67500215032967981,0.46610391507240473,1,1,3,0.17354999999999998,0.15145,0.36045000000000005,0.31455000000000005
0.0023692796372934734,0.11000589984259015,0,1,1,0.88822,0.10978,0.0017800000000000001,0.00022
0.28801271936015965,0.1730000457214666,0,0,0,0.5888239999999999,0.12317599999999998,0.23817599999999997,0.04982399999999999
0.54931080251034659,0.6100000655150366,0,1,1,0.17589,0.27510999999999997,0.21411000000000002,0.33489
0.85211951676964126,0.51824532929740741,0,0,0,0.07133600000000001,0.07666400000000001,0.410664,0.441336
0.11307002029422346,0.97767854613688754,0,1,1,0.02040100000000002,0.866599,0.0025990000000000024,0.110401
0.64701995337825624,0.98907377717098066,1,1,3,0.003883000000000003,0.34911699999999996,0.007117000000000006,0.639883
0.39706133371250607,0.01000005875309698,0,0,0,0.59697,0.00603,0.39303,0.0039700000000000004
0.9190893234033507,0.64600022960619063,1,1,3,0.028673999999999984,0.05232599999999998,0.325326,0.593674
0.22712937853733908,0.75581759348573763,0,1,1,0.189385,0.583615,0.055615,0.171385
0.14714684074229298,0.35399999999999998,0,1,1,0.551684,0.302316,0.094316,0.051683999999999994
0.46100819009141053,0.18800000104084696,0,0,0,0.43766799999999995,0.10133199999999999,0.37433200000000005,0.08666800000000001
0.14177839982563345,0.53301614342687542,0,0,0,0.40162,0.45838,0.06538000000000001,0.07462
0.94698887377475938,0.40855327391594704,1,0,2,0.03196800000000003,0.022032000000000017,0.5600320000000001,0.385968
0.2135222437773322,0.67703961865042872,0,0,0,0.254524,0.5334760000000001,0.068476,0.143524
0.7250580113816143,0.94100206819079879,0,1,1,0.016225000000000017,0.25877500000000003,0.042775000000000035,0.682225
0.33604758155982517,0.95129068475036038,1,1,3,0.03253600000000002,0.6314639999999999,0.016464000000000017,0.319536
0.0093810746864252392,0.86600000000000577,0,1,1,0.132794,0.858206,0.001206,0.007794
0.0041552377971560469,0.80614362813151985,0,1,1,0.19341799999999995,0.803582,0.0005819999999999998,0.002418
0.12438999562197514,0.44800000000000012,0,1,1,0.48355200000000004,0.392448,0.06844800000000001,0.055552000000000004
0.68016686764180045,0.1110000000000208,1,0,2,0.28447999999999996,0.035519999999999996,0.6045200000000001,0.07548
0.66179713598431478,0.73300013171833189,0,0,0,0.09078,0.24921999999999997,0.17622000000000002,0.48378
0.21171019054901657,0.58100000064323376,1,1,3,0.330591,0.458409,0.088409,0.12259099999999999
0.85469759370115039,0.38300000000002049,1,1,3,0.09008200000000001,0.05591800000000001,0.526918,0.327082
0.18150447412527548,0.76000000000076651,0,1,1,0.19655999999999998,0.62244,0.04344,0.13756
0.64481066330446291,0.599161652977379,0,1,1,0.142756,0.213244,0.25824400000000003,0.385756
0.2463222618624073,0.87524268351745449,0,1,1,0.094375,0.660625,0.030625,0.21437499999999998
0.93400296577455777,0.14336082700341365,1,0,2,0.05656199999999995,0.009437999999999992,0.800438,0.133562
0.37801605635486063,0.88802571890135318,1,1,3,0.06966399999999999,0.552336,0.042336,0.335664
0.81051307842127074,0.89800019644647899,0,0,0,0.01937999999999999,0.17061999999999997,0.08261999999999999,0.72738
0.92844966091556702,0.65500768062296988,1,1,3,0.02483999999999998,0.04715999999999997,0.32016,0.60784
0.39801560187781204,0.13800000002543722,1,0,2,0.5189239999999999,0.08307600000000001,0.343076,0.05492400000000001
0.64400255556708608,0.51900007299754025,0,1,1,0.171236,0.18476399999999998,0.309764,0.33423600000000003
0.98779280878380471,0.23300000000000001,1,1,3,0.00997100000000001,0.003029000000000003,0.757029,0.229971
0.99213095127956297,0.27000009054551749,1,0,2,0.005840000000000005,0.002160000000000002,0.72416,0.26784
